llm_model;dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J10126;True;CWE-129 CWE-20 CWE-400 CWE-404 CWE-532;202.38827180862427;total_tokens: 32714, completion_tokens: 8729, prompt_tokens: 23985;0.5017199999999999;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J10127;True;CWE-20 CWE-190 CWE-388 CWE-404 CWE-754 CWE-807 CWE-209;313.8632423877716;total_tokens: 38981, completion_tokens: 10519, prompt_tokens: 28462;0.60019;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J10530;True;CWE-20 CWE-404 CWE-209 CWE-129;349.66720032691956;total_tokens: 35228, completion_tokens: 9286, prompt_tokens: 25942;0.538;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J10531;True;CWE-20 CWE-404 CWE-129 CWE-532 CWE-754;268.6730842590332;total_tokens: 43740, completion_tokens: 9657, prompt_tokens: 34083;0.6305399999999999;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J10676;False;;249.6772220134735;total_tokens: 30597, completion_tokens: 9138, prompt_tokens: 21459;0.4887300000000001;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J10677;False;;247.64770245552063;total_tokens: 33678, completion_tokens: 8616, prompt_tokens: 25062;0.5091000000000001;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J10738;True;CWE-20 CWE-532;437.87209010124207;total_tokens: 32839, completion_tokens: 9749, prompt_tokens: 23090;0.5233699999999999;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J10739;True;CWE-20 CWE-129 CWE-532;306.6937038898468;total_tokens: 42547, completion_tokens: 12015, prompt_tokens: 30532;0.66577;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J10754;True;CWE-129 CWE-20;294.2102918624878;total_tokens: 28746, completion_tokens: 8657, prompt_tokens: 20089;0.4606000000000001;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J10755;True;CWE-20 CWE-532;308.9087176322937;total_tokens: 41227, completion_tokens: 10294, prompt_tokens: 30933;0.61815;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11014;True;CWE-400 CWE-704 CWE-787 CWE-399 CWE-532;262.86251616477966;total_tokens: 35604, completion_tokens: 10007, prompt_tokens: 25597;0.5561799999999999;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11015;True;CWE-20 CWE-400 CWE-665 CWE-532 CWE-404 CWE-561;233.5588505268097;total_tokens: 48576, completion_tokens: 10033, prompt_tokens: 38543;0.68642;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11176;True;CWE-20 CWE-129 CWE-565 CWE-755 CWE-209;199.12079668045044;total_tokens: 27267, completion_tokens: 8349, prompt_tokens: 18918;0.43965;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11177;True;CWE-20 CWE-755;260.4114525318146;total_tokens: 28655, completion_tokens: 7592, prompt_tokens: 21063;0.43838999999999984;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11338;True;CWE-20 CWE-390 CWE-129 CWE-532;231.41148042678833;total_tokens: 29870, completion_tokens: 8192, prompt_tokens: 21678;0.4625400000000002;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11339;True;CWE-20 CWE-807 CWE-532;226.01200795173645;total_tokens: 36466, completion_tokens: 8927, prompt_tokens: 27539;0.5432000000000001;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11558;True;CWE-129 CWE-20 CWE-532;268.7457299232483;total_tokens: 26727, completion_tokens: 7649, prompt_tokens: 19078;0.4202499999999998;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11559;True;CWE-20 CWE-755 CWE-209 CWE-129 CWE-807;251.88073635101318;total_tokens: 40310, completion_tokens: 9172, prompt_tokens: 31138;0.5865400000000003;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11608;True;CWE-20 CWE-129 CWE-532;222.61245584487915;total_tokens: 29577, completion_tokens: 8759, prompt_tokens: 20818;0.4709499999999993;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11609;True;CWE-20 CWE-209 CWE-787;219.36454033851624;total_tokens: 39297, completion_tokens: 9283, prompt_tokens: 30014;0.5786299999999995;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12224;True;CWE-129;169.3785698413849;total_tokens: 18660, completion_tokens: 6424, prompt_tokens: 12236;0.3150800000000009;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12225;True;CWE-129;225.65541696548462;total_tokens: 30620, completion_tokens: 8401, prompt_tokens: 22219;0.47421999999999986;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12290;True;CWE-22 CWE-390 CWE-532 CWE-399 CWE-20;183.31941413879395;total_tokens: 31305, completion_tokens: 8441, prompt_tokens: 22864;0.4818700000000007;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12291;True;CWE-22 CWE-532 CWE-399 CWE-20;213.35295629501343;total_tokens: 41129, completion_tokens: 9815, prompt_tokens: 31314;0.6075899999999992;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12326;True;CWE-129 CWE-22 CWE-532 CWE-775 CWE-242 CWE-39 CWE-391 CWE-190;279.22278022766113;total_tokens: 38584, completion_tokens: 10282, prompt_tokens: 28302;0.5914799999999998;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12327;False;;239.9240984916687;total_tokens: 33513, completion_tokens: 8784, prompt_tokens: 24729;0.5108100000000002;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12499;True;CWE-22 CWE-20 CWE-129 CWE-532 CWE-404  CWE-390;316.54521679878235;total_tokens: 48753, completion_tokens: 12055, prompt_tokens: 36698;0.72863;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12752;False;;261.976176738739;total_tokens: 26700, completion_tokens: 7861, prompt_tokens: 18839;0.42421999999999993;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12753;False;;233.10995626449585;total_tokens: 31829, completion_tokens: 8132, prompt_tokens: 23697;0.48092999999999986;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12930;True;CWE-129;217.96852731704712;total_tokens: 21154, completion_tokens: 7950, prompt_tokens: 13204;0.3705400000000001;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12931;False;;233.14894843101501;total_tokens: 34864, completion_tokens: 8725, prompt_tokens: 26139;0.5231399999999997;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J13100;True;CWE-400 CWE-20 CWE-674 CWE-399 CWE-129;295.41895627975464;total_tokens: 40290, completion_tokens: 12160, prompt_tokens: 28130;0.6461000000000006;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J13101;True;CWE-190 CWE-20 CWE-388 CWE-319 CWE-404 CWE-400;240.4484100341797;total_tokens: 42537, completion_tokens: 8379, prompt_tokens: 34158;0.5929500000000001;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12498;True;CWE-22 CWE-20 CWE-390 CWE-772 CWE-453 CWE-285 CWE-37 CWE-754;253.3891191482544;total_tokens: 29972, completion_tokens: 7273, prompt_tokens: 22699;0.44518;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18234;True;CWE-22 CWE-311 CWE-532 CWE-399 CWE-20;323.22478699684143;total_tokens: 37396, completion_tokens: 9504, prompt_tokens: 27892;0.56404;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18235;False;;188.58147931098938;total_tokens: 35660, completion_tokens: 7055, prompt_tokens: 28605;0.4976999999999999;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18264;True;CWE-22 CWE-400 CWE-404 CWE-209 CWE-20;230.1867697238922;total_tokens: 36669, completion_tokens: 9379, prompt_tokens: 27290;0.5542700000000003;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18265;True;CWE-22 CWE-20 CWE-532 CWE-404 CWE-538  CWE-377;215.101788520813;total_tokens: 31791, completion_tokens: 8478, prompt_tokens: 23313;0.4874699999999996;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18272;True;CWE-22 CWE-20 CWE-404 CWE-259 CWE-706 CWE-639;220.43822360038757;total_tokens: 34401, completion_tokens: 8336, prompt_tokens: 26065;0.5107300000000001;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18273;False;;220.60100483894348;total_tokens: 31122, completion_tokens: 8739, prompt_tokens: 22383;0.48599999999999977;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18368;True;CWE-22 CWE-20 CWE-532 CWE-404;201.78323531150818;total_tokens: 32683, completion_tokens: 8934, prompt_tokens: 23749;0.5055100000000001;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18369;True;CWE-22 CWE-259 CWE-367 CWE-532 CWE-404 CWE-20;312.80150055885315;total_tokens: 38328, completion_tokens: 8772, prompt_tokens: 29556;0.5587200000000001;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18452;True;CWE-22 CWE-20 CWE-532 CWE-668 CWE-23 CWE-404;230.92828822135925;total_tokens: 28521, completion_tokens: 7573, prompt_tokens: 20948;0.43667000000000034;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18453;True;CWE-22 CWE-532 CWE-404 CWE-706 CWE-561;222.56081199645996;total_tokens: 35003, completion_tokens: 7127, prompt_tokens: 27876;0.4925700000000006;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18458;True;CWE-20 CWE-22 CWE-390 CWE-209 CWE-404 CWE-779;281.1639804840088;total_tokens: 32400, completion_tokens: 8403, prompt_tokens: 23997;0.4920599999999986;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18459;True;CWE-22 CWE-532 CWE-404 CWE-20 CWE-276 CWE-749;185.3898434638977;total_tokens: 36722, completion_tokens: 7140, prompt_tokens: 29582;0.5100199999999999;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18532;True;CWE-22 CWE-20 CWE-73 CWE-399 CWE-390;209.8471074104309;total_tokens: 31792, completion_tokens: 8394, prompt_tokens: 23398;0.48580000000000023;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18533;False;;221.19825673103333;total_tokens: 32647, completion_tokens: 8525, prompt_tokens: 24122;0.496970000000001;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18584;True;CWE-22 CWE-400 CWE-200 CWE-306 CWE-772 CWE-20;246.77772569656372;total_tokens: 38086, completion_tokens: 9396, prompt_tokens: 28690;0.5687799999999985;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18585;True;CWE-23 CWE-532 CWE-22 CWE-399;224.40896797180176;total_tokens: 39997, completion_tokens: 9328, prompt_tokens: 30669;0.5865300000000016;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18588;True;CWE-434 CWE-22 CWE-772 CWE-400 CWE-209 CWE-306 CWE-200;298.5092816352844;total_tokens: 39560, completion_tokens: 8976, prompt_tokens: 30584;0.5751199999999983;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18589;False;;221.28623270988464;total_tokens: 40318, completion_tokens: 8886, prompt_tokens: 31432;0.5808999999999997;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18596;True;CWE-22 CWE-434 CWE-400 CWE-200 CWE-20 CWE-404;245.81990242004395;total_tokens: 38909, completion_tokens: 9254, prompt_tokens: 29655;0.5741700000000023;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18597;False;;265.9498233795166;total_tokens: 41288, completion_tokens: 10045, prompt_tokens: 31243;0.6137799999999984;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18604;True;CWE-22 CWE-400 CWE-404 CWE-319 CWE-306 CWE-755 CWE-543;231.2837278842926;total_tokens: 39629, completion_tokens: 9643, prompt_tokens: 29986;0.5891500000000001;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18605;True;CWE-404 CWE-209;258.2002925872803;total_tokens: 42311, completion_tokens: 9590, prompt_tokens: 32721;0.6149100000000001;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18630;True;CWE-22 CWE-532 CWE-399 CWE-390;168.689532995224;total_tokens: 33186, completion_tokens: 8001, prompt_tokens: 25185;0.4918800000000001;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18631;True;CWE-22 CWE-362 CWE-23 CWE-20 CWE-390 CWE-404;217.35840153694153;total_tokens: 38607, completion_tokens: 9043, prompt_tokens: 29564;0.5669299999999993;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18670;True;CWE-22 CWE-200 CWE-404 CWE-20 CWE-390  CWE-158;261.5896577835083;total_tokens: 32393, completion_tokens: 8825, prompt_tokens: 23568;0.5004300000000015;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18671;True;CWE-22 CWE-399 CWE-756 CWE-532;222.1539170742035;total_tokens: 38005, completion_tokens: 8455, prompt_tokens: 29550;0.5491500000000009;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18686;True;CWE-22 CWE-400 CWE-532 CWE-707;284.70088386535645;total_tokens: 30699, completion_tokens: 8001, prompt_tokens: 22698;0.46700999999999837;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18687;True;CWE-22 CWE-200 CWE-276 CWE-400 CWE-400 CWE-778 CWE-532 CWE-755;255.0000991821289;total_tokens: 38705, completion_tokens: 8699, prompt_tokens: 30006;0.5610300000000006;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18702;True;CWE-22 CWE-276 CWE-532 CWE-399 CWE-20;240.790678024292;total_tokens: 37166, completion_tokens: 9907, prompt_tokens: 27259;0.569799999999999;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18703;True;CWE-22 CWE-532 CWE-399 CWE-20;255.1910593509674;total_tokens: 43370, completion_tokens: 9521, prompt_tokens: 33849;0.6241199999999978;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18736;True;CWE-22 CWE-319 CWE-399 CWE-532;181.79783248901367;total_tokens: 36014, completion_tokens: 8428, prompt_tokens: 27586;0.5287000000000042;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18737;True;CWE-22 CWE-532 CWE-404 CWE-259;158.2619333267212;total_tokens: 34775, completion_tokens: 6331, prompt_tokens: 28444;0.4743700000000004;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18748;True;CWE-22 CWE-319 CWE-918 CWE-200 CWE-20 CWE-404 CWE-532 CWE-284;181.75125098228455;total_tokens: 35723, completion_tokens: 8022, prompt_tokens: 27701;0.517669999999999;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J18749;True;CWE-22 CWE-399 CWE-20 CWE-390;212.5386095046997;total_tokens: 32603, completion_tokens: 9273, prompt_tokens: 23330;0.5114899999999984;2024-03-15
